Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
15/05/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.8,14.3,92,192
22/05/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.7,15.3,59,147
23/05/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,18,83,173
29/05/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.7,16.8,54,124
30/05/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5,17.5,46,118
6/5/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.3,13.8,38,86
6/6/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.3,18.5,46,111
6/11/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.8,14.3,25,55
6/12/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.5,12.5,46,108
13/06/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,6.2,15.5,57,126
19/06/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.3,14.5,46,104
20/06/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.3,12.2,54,117
7/3/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.8,12.3,38,90
7/4/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.8,9.9,49,107
7/10/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3,7.5,NA,NA
7/11/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.8,13.3,NA,NA
17/07/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.3,10.9,NA,NA
18/07/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.3,12.8,NA,NA
24/07/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.3,12.5,18,49
25/07/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.3,13,19,42
8/1/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,2.8,12.3,27,63
21/08/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.3,11,24,55
22/08/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.8,8.6,19,50
28/08/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.5,13.2,NA,NA
29/08/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.8,13.7,NA,NA
9/11/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3,12.5,30,56
9/12/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.8,12.5,32,56
18/09/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,2.8,8.1,14,33
19/09/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.3,10,23,45
25/09/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,10.8,30,63
26/09/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3,11.5,28,58
10/2/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.2,10.1,16,33
10/3/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.2,11.5,22,43
10/9/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.5,8.3,29,56
10/10/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.3,7,15,34
16/10/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,8.7,30,63
17/10/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4,9.4,47,96
23/10/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.7,13,205,379
30/10/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5,11.5,36,79
31/10/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.8,12.7,33,86
13/11/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,13,21,47
14/11/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.8,12.5,44,77
27/11/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,16.5,61,79
28/11/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.2,14.7,64,88
12/4/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,6.3,15.3,69,127
12/5/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.2,14.8,19,54
12/11/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.3,14.2,62,146
12/12/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.7,15.3,88,128
18/12/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,12.3,48,91
19/12/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,7.7,14.7,60,115
25/12/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5,11.8,96,168
26/12/2006,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.8,16,74,118
1/3/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27.7,37,82,113
1/5/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,23.3,32.7,136,163
1/10/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.3,34.8,142,205
1/12/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26.3,36.3,197,272
17/01/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,21.8,33,38,70
19/01/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28.7,38.8,90,131
20/01/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.7,36.3,87,122
24/01/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28.3,36.5,144,227
31/01/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,20.3,29.5,86,159
2/1/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22.7,32.5,58,108
2/2/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26.2,36.2,54,108
2/7/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30,39.8,190,231
15/02/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,32.2,41,79,117
16/02/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,31.3,40.2,71,111
17/02/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,31.7,40.2,127,180
21/02/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.8,36.5,72,102
22/02/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34,40.5,107,183
28/02/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34,42.3,103,166
3/1/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,32.8,41.2,155,NA
3/8/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26.7,35.2,202,NA
3/10/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.3,38.5,71,NA
16/03/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28,37.3,68,NA
17/03/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26,36,40,NA
22/03/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28.5,38.7,165,NA
29/03/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,23.3,33.7,133,NA
31/03/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.2,39.7,58,NA
4/4/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.3,39.3,48,116
4/5/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22.3,30.8,60,98
4/10/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.7,40.7,179,255
13/04/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.7,40.8,158,231
18/04/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25,34.3,37,77
20/04/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22.8,31.5,43,80
25/04/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.5,37.8,33,79
27/04/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.5,37.3,58,91
5/4/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27.5,37.5,46,87
5/9/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.5,39.3,39,81
5/11/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,32.8,40.7,40,77
16/05/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.5,39.7,39,87
18/05/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,31.2,40,51,90
23/05/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28.2,38.7,44,81
25/05/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.3,40.5,79,131
30/05/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.7,39.5,47,196
31/05/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.7,40.5,89,127
6/2/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,32.2,40,24,79
6/6/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,18,27,55,139
6/8/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27,39.2,96,160
13/06/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,32.2,38.5,53,116
16/06/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28.7,36.5,167,220
20/06/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.5,39.7,102,134
22/06/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,32.3,38.8,128,160
27/06/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.3,42.8,57,89
30/06/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,35,40.2,35,65
7/10/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,21.3,43.5,60,95
7/11/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,23.2,42.3,84,121
14/07/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.8,40.5,90,141
18/07/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,35.5,45.5,102,143
20/07/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,33,46.8,107,139
25/07/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,39.8,55.3,118,173
8/2/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.3,45,120,162
8/8/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.5,40.8,138,159
8/10/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.3,41,101,120
16/08/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,36.2,46.2,136,163
18/08/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,37,46,133,152
22/08/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26.8,37.3,68,88
24/08/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,31.7,44.2,66,101
29/08/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.7,43.7,96,126
30/08/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,41.8,46.7,94,131
31/08/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,38.2,44.7,73,107
9/5/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.5,31.3,107,124
9/12/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,38.2,47.5,104,151
14/09/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.3,45.5,90,187
26/09/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,31.2,38.2,78,114
28/09/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,38,37.3,86,112
10/3/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,37,42.3,82,113
10/7/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,35.7,41,102,138
10/10/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,36.5,44.2,72,119
10/12/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,37.5,44.3,91,144
11/2/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,43.3,46.5,125,179
11/7/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.2,43.8,82,116
11/9/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,37.2,45,90,129
14/11/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,40.5,39.8,74,127
16/11/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,38,37,62,119
21/11/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,39,36.7,89,125
23/11/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,38.7,36.5,84,122
28/11/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,44.7,41.8,167,227
12/5/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,41.8,38.3,111,188
12/7/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.8,37.2,124,196
12/8/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,41.5,40.2,118,171
12/12/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,41.2,37.5,104,201
14/12/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,42.8,37.5,166,256
15/12/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,75.5,73,NA,NA
19/12/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,46.5,42.8,317,422
21/12/2006,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,49.8,46.2,65,128
1/4/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,19.3,28.5,107,139
1/6/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.2,28,104,136
1/9/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,19.8,26.2,37,74
1/12/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20,27.5,40,81
16/01/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.8,23.8,44,123
18/01/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20,27,174,234
20/01/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13.7,23,60,120
21/01/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,19.8,25,143,182
25/01/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.8,25.5,122,202
30/01/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.7,27.2,107,159
2/1/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,18.5,29,93,150
2/4/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,27.3,37.7,66,113
2/6/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20.5,28.5,163,231
2/8/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22.2,33,60,130
13/02/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,33.2,41.8,89,156
15/02/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,24.2,32.3,132,163
18/02/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,16.5,26,130,187
20/02/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.3,31.5,148,247
24/02/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,14.5,24,47,120
27/02/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20,31.5,99,159
3/3/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,23.8,34.5,225,NA
3/6/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13,27.7,55,NA
3/10/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,16,26.7,81,NA
13/03/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.7,32.3,109,NA
18/03/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22.5,31.3,89,NA
20/03/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20.5,29,71,NA
24/03/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.5,24.3,84,NA
27/03/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,26.2,34.3,122,NA
31/03/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21,29.3,109,NA
4/1/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.7,26.3,80,143
4/3/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,14.2,26.3,108,146
4/7/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13.8,24.5,107,138
15/04/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20,27,45,72
17/04/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,19.7,28,37,72
21/04/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.7,31,45,132
26/04/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,19.8,28.5,90,145
29/04/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20.3,25.7,85,156
5/2/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,24.5,32.8,142,195
5/6/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22.5,31,55,124
5/8/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,16,24.2,120,173
5/12/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,24.2,30,63,91
15/05/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,26.3,33.8,104,172
20/05/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.5,32.8,111,158
22/05/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,16.5,26.2,73,126
26/05/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.5,35.2,26,111
29/05/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,24.2,32.7,44,94
6/3/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,19.8,28.3,30,113
6/5/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,23.8,33.7,40,73
6/9/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.8,28.3,53,91
6/12/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,19.5,28.2,76,105
17/06/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.7,26.7,96,126
19/06/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.8,30.2,105,156
23/06/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.5,31,79,110
26/06/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,23.7,31.2,79,118
30/06/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,16.2,26.7,32,61
7/1/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22,29.7,56,103
7/7/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,18.7,36.5,56,103
7/10/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.8,34.8,56,85
15/07/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,24.2,34.2,118,177
17/07/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,30,33.6,127,182
21/07/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22.8,38,121,160
8/1/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,26.5,40.8,129,156
8/11/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,29.7,37.8,83,132
14/08/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,28.5,37.8,96,124
21/08/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,28.3,43.8,141,165
25/08/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.5,36.8,63,85
9/2/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,31.2,38.5,65,87
9/4/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.7,35.2,73,95
9/8/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,28.2,34.7,83,103
9/11/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,35.7,47.5,101,144
16/09/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,37.2,40.3,96,148
21/09/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,30.2,31.4,85,135
25/09/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,31.4,34,99,179
10/5/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,32.6,37.8,97,193
10/7/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,36,40.4,120,161
10/9/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,33.8,43.6,76,122
11/1/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,40.4,45.8,59,176
11/4/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,39.4,46.2,80,181
11/6/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,38.2,46,84,130
11/10/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,38.4,48,112,177
13/11/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,43.4,41.8,104,174
18/11/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,36,38.2,167,219
20/11/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,34.4,37.4,165,215
24/11/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,37.6,41.2,167,234
27/11/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,56,42.2,238,322
30/11/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,47.2,42.4,170,270
12/7/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,33.8,37.4,119,251
12/11/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,51.8,52.2,168,365
14/12/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,38.4,42.2,329,455
18/12/2006,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,38.4,42,300,518
3/2/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,18,28.2,128,203
3/4/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,15,26.2,92,NA
3/7/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.7,26.7,49,NA
3/9/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,16.2,23.7,187,NA
14/03/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,19,28.5,71,NA
17/03/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,21.3,32.5,67,NA
21/03/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.5,27.2,96,NA
23/03/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,19.5,28.3,119,NA
28/03/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,15.5,26.2,213,NA
4/5/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,16,24.8,52,84
4/12/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,14.3,23.2,84,116
13/04/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,25.7,34.8,157,295
19/04/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.5,27,133,227
20/04/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,16.5,24.3,104,191
24/04/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,19.8,26.3,82,124
28/04/2006,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,16,24.8,56,117
