Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
10/1/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,32.6,57.2,122,147
10/3/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,34.8,64.4,136,157
15/10/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,33.4,57.8,178,231
22/10/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,38.2,73.2,280,327
11/5/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,33,54.6,119,149
11/6/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,43.4,63.6,139,194
11/12/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,49.6,67.8,277,315
14/11/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,40.6,75.6,190,218
19/11/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,40.4,74,201,268
20/11/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,28.5,44.3,92,109
26/11/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,41.4,60.6,110,128
27/11/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,43.8,65.6,168,201
28/11/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,36,50.2,81,119
12/3/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,31.2,46.2,116,151
12/5/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,36.2,47.2,231,274
12/11/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,25.4,45.2,118,185
17/12/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,28.6,44.2,161,276
19/12/2008,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,26.4,51.2,142,221
1/2/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,52.2,54.3,145,NA
1/3/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,46.5,54,218,NA
1/9/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,38.7,52.2,183,NA
1/10/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,34.8,55.5,96,NA
16/1/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,44.7,48.5,177,NA
17/1/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,48.8,53.8,217,NA
23/1/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,51.2,51.3,114,NA
24/1/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,48.8,52.2,178,NA
30/1/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,38.2,50,146,NA
2/6/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,41.2,47,94,NA
2/7/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,46.3,52.5,89,NA
13/2/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,42.8,64,111,NA
14/2/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,57.2,58.7,104,NA
20/2/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,41,70.5,128,NA
21/2/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,41.5,65.8,263,NA
27/2/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,47.7,74.5,236,NA
28/2/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,34.5,67.5,203,NA
3/5/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,40.3,74.3,96,NA
3/6/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,50.7,65.3,108,NA
3/12/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,48.3,65.5,82,NA
13/3/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,57.5,66.7,93,NA
19/3/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,66.2,51,161,NA
20/3/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,60,54,66,NA
26/3/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,48.2,55.2,67,NA
27/3/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,35.2,58,109,NA
4/2/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,48.5,66.8,92,NA
4/3/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,32.2,72.3,73,NA
4/9/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,56.2,34.8,158,NA
4/10/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,43.2,38.7,123,NA
16/4/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,29,36.2,93,NA
17/4/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,37,34.7,70,NA
23/4/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,38.3,48.2,112,NA
24/4/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,34.3,45,118,NA
30/4/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,32.3,64,46,NA
5/5/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,40.2,58.8,49,NA
5/6/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,20.8,50.3,46,NA
5/12/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,30,57.3,63,NA
13/5/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,18.7,67.5,84,NA
19/5/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,41.8,62.8,107,NA
20/5/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,31.3,60.3,45,NA
26/5/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,31.5,72.2,42,NA
27/5/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,36.2,61.3,52,NA
6/4/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,36.2,48.8,36,NA
6/5/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,37.8,55.5,44,NA
6/11/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,41.8,69.3,37,NA
6/12/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,33.2,71,48,NA
18/6/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,23.3,48.8,46,NA
19/6/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,25.5,48.2,40,NA
26/6/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,22.3,50.8,37,NA
27/6/2008,Maharashtra,Greater Mumbai,Dombivalli MIDC,Industrial Areas,39.5,58.3,40,NA
1/7/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,27.8,50.5,212,NA
1/8/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,28.7,53.8,103,NA
14/1/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,25,52.2,128,NA
15/1/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,31.3,45.7,121,NA
21/1/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,50.2,55.2,182,NA
22/1/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,37,54.2,121,NA
28/1/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,30.3,50,68,NA
29/1/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,37.7,51,120,NA
2/4/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,49,49.2,82,NA
2/5/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,35.5,49.3,101,NA
2/11/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,35.8,58,68,NA
2/12/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,65,73.5,123,NA
18/2/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,35.3,59.2,128,NA
19/2/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,36,57.8,149,NA
25/2/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,40.3,68,158,NA
26/2/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,34.2,70.7,248,NA
3/3/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,33.8,53.3,143,NA
3/4/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,35.2,62,102,NA
3/10/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,56.8,64,136,NA
3/11/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,65.2,63.2,98,NA
21/3/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,39.5,56.7,116,NA
23/3/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,52,56,151,NA
24/3/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,36.2,55.5,117,NA
25/3/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,60.5,58,99,NA
31/3/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,33.5,60.5,108,NA
4/1/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,35,62.3,102,NA
4/7/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,36.8,38.5,86,NA
4/8/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,40.7,37.2,103,NA
18/4/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,24.7,39.7,84,NA
19/4/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,32.7,45.2,96,NA
21/4/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,31.7,36.8,101,NA
22/4/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,32.3,38.3,83,NA
28/4/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,33.8,51.5,85,NA
29/4/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,44,55,77,NA
5/3/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,18.7,54.2,67,NA
5/4/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,18.3,53.5,67,NA
5/10/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,29.8,57.5,51,NA
5/11/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,23.7,65.3,70,NA
21/5/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,26.7,66.8,84,NA
23/5/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,27.7,69.5,88,NA
24/5/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,23.8,62.8,48,NA
25/5/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,20.7,58.5,60,NA
31/5/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,23.7,65.3,NA,NA
6/2/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,25.3,44.7,90,NA
6/3/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,24.7,45.3,35,NA
6/9/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,26.8,56.7,51,NA
6/10/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,29,68.5,28,NA
16/6/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,31.8,44.5,82,NA
17/6/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,27.8,52,39,NA
28/6/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,36,49.3,44,NA
29/6/2008,Maharashtra,Greater Mumbai,Municipal Council,Industrial Areas,39.5,48.7,40,NA
1/2/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.2,10,86,180
1/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.8,10.7,91,196
1/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.8,11,94,202
1/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.8,12.2,113,237
16/1/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.2,12.8,100,226
19/1/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.3,13.5,110,241
23/1/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.5,10,104,206
26/1/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.2,11.1,109,262
30/1/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.5,9.8,72,157
2/2/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7,9.5,84,186
2/6/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8,11.2,85,185
2/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.7,13.1,94,183
13/2/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.3,10.2,91,192
16/2/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.3,13.9,100,224
20/2/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.7,14.9,91,202
23/2/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.8,16.3,100,213
3/1/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.5,20.5,106,233
3/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,13.3,22,115,253
3/8/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,14,22.7,123,270
3/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,15.3,24,115,254
15/3/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,16.3,24.8,121,269
19/3/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,17,25.8,108,234
22/3/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,17.5,26,111,239
26/3/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,15.3,26,109,214
29/3/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,17,26.7,115,245
4/2/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,15.7,26.2,113,249
4/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,16.8,27.7,116,247
4/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,14.7,24.5,103,220
4/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,15.5,24.8,106,226
16/4/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,14.5,23.8,98,212
19/4/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,15.5,24.8,106,234
23/4/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,16.8,26.2,108,246
26/4/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,17.5,28.2,115,262
30/4/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,18,28.2,120,274
5/7/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,18.3,28.7,97,240
5/10/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,19,30.3,103,258
14/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,18.3,31,90,215
17/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,19,31.8,91,221
21/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,16.8,25.8,82,193
24/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,16.7,26.2,84,197
28/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,16.2,31.3,77,181
31/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,16.8,26.5,82,198
6/4/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,15.3,25.8,76,173
6/7/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,14.3,24.2,71,159
6/11/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.7,23.7,67,151
14/6/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.8,23,66,143
18/6/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.2,21.3,61,137
21/6/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.5,20.7,63,137
25/6/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.5,19.2,57,117
28/6/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.7,17.7,59,125
7/2/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.7,19.5,56,120
7/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.2,18,62,133
7/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.5,19.3,51,114
7/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.5,19,60,128
16/7/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.7,18.5,62,140
19/7/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10,17.7,57,119
23/7/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.2,16.2,53,112
26/7/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.2,14.2,50,103
30/7/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.8,13.5,53,110
8/2/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.5,10.8,57,115
8/6/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7,10,58,121
8/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.3,9.2,52,108
13/8/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6,8.7,53,109
16/8/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.5,8,54,108
20/8/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6,8.7,54,115
23/8/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,9,58,126
27/8/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.8,9.8,58,121
30/8/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.3,10.5,65,134
9/3/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.7,10.9,59,123
9/6/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.5,11.3,61,128
9/10/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.5,8,53,110
13/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.2,7.7,47,97
17/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.2,6.8,46,94
20/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,8.3,59,124
24/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.8,10.1,67,140
27/9/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.3,10.3,69,147
10/1/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.2,12.7,80,158
10/4/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.2,13.8,85,184
10/8/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.2,14.7,97,210
10/11/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.7,13,85,183
15/10/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.3,13.7,92,212
18/10/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.8,14,114,228
22/10/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.2,14.8,94,212
25/10/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.3,18.2,117,287
29/10/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,13.7,19.3,120,304
11/1/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,13.2,19,115,286
11/5/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.3,17.7,113,283
11/8/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,13.5,19,122,307
11/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.2,17.3,117,276
15/11/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.5,17,114,286
19/11/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.7,17.3,94,225
22/11/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.5,17.7,105,252
26/11/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.5,14.8,86,204
29/11/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.2,12.7,65,139
12/3/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,13,17.8,94,238
12/6/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,13.8,18,99,244
12/10/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.8,18.5,89,223
13/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,13.3,19,95,247
17/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.7,18.2,89,221
20/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.5,19.3,96,241
24/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.2,15.8,91,225
27/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.5,16.8,90,240
31/12/2008,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.8,14.6,84,190
1/1/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.8,20.8,98,211
1/4/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.3,21.7,106,227
1/8/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.5,22.2,112,242
1/11/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.3,23,116,245
15/1/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.8,24.5,120,271
18/1/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.5,25.8,127,284
22/1/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.7,29.5,134,290
25/1/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.2,28.8,123,267
29/1/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11,28,115,246
2/1/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.3,26.5,107,232
2/5/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12,28.8,122,276
2/8/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.7,29.3,123,273
2/12/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.3,27.5,112,232
15/2/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.5,30.3,126,298
19/2/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.3,37.2,131,281
22/2/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.5,39.2,124,277
26/2/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.7,39.5,127,288
29/2/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17.2,40,135,284
3/4/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,18.5,41,145,328
3/7/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,19.7,41.8,155,355
3/11/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,20.3,43.3,135,294
18/3/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,20.3,43.5,119,266
21/3/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,21.8,44.2,117,260
25/3/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,21.2,35.5,119,251
28/3/2008,Maharashtra,Kolhapur,S.T. Stand,Residential and others,20.3,36.8,116,246
