Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
12/9/2007,Maharashtra,Amravati,Rajkamal Square,Residential and others,8.8,12.4,78,NA
15-12-07,Maharashtra,Amravati,Rajkamal Square,Residential and others,7.2,17.7,70,NA
16-12-07,Maharashtra,Amravati,Rajkamal Square,Residential and others,8.8,21.8,68,NA
22-12-07,Maharashtra,Amravati,Rajkamal Square,Residential and others,10,18,73,NA
23-12-07,Maharashtra,Amravati,Rajkamal Square,Residential and others,8.7,16.7,61,NA
29-12-07,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.8,20.2,82,NA
30-12-07,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.3,17.5,72,NA
1/3/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,9,32.2,149,312
1/4/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.7,30.7,118,274
1/10/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.7,25.5,122,399
1/11/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8.3,35.2,80,209
17-01-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.3,19.2,110,331
18-01-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,8,29.3,124,292
24-01-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.3,23.5,92,250
25-01-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.7,20.3,131,339
31-01-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,NA,NA,94,364
2/1/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.3,25.8,58,220
2/7/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.5,17.7,82,276
2/8/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.2,39.7,119,408
14-02-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5,21,68,340
15-02-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.8,22.5,93,284
21-02-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.5,16.2,72,246
22-02-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.5,15.7,67,231
23-02-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.8,18,108,378
3/1/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6,16,90,345
3/7/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.2,15,130,426
3/8/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.4,13.2,63,271
14-03-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.2,29.6,98,361
15-03-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.8,17.2,286,632
21-03-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.2,17,44,222
22-03-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,24.8,91,271
28-03-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.8,17,38,171
29-03-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.3,25.8,63,160
4/4/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.9,19.2,53,196
4/5/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.2,14.4,182,392
4/11/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.7,33.6,61,265
4/12/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.1,34.8,80,222
18-04-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,2.7,13.9,50,238
19-04-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.3,17.4,82,201
25-04-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.9,16.7,54,169
26-04-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.5,19.5,104,289
5/2/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.8,13.8,53,197
5/3/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3,15.5,85,203
5/9/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.8,19.8,61,220
5/10/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4,14.5,64,211
16-05-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.8,15.8,55,176
17-05-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.5,20.8,58,169
23-05-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.8,16.8,28,148
24-05-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,2.8,20.3,46,184
30-05-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,2.8,22,87,217
31-05-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.3,26.5,71,234
6/6/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.3,17.8,23,142
6/7/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.5,26.3,27,136
13-06-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.5,19.8,10,51
14-06-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,NA,NA,NA,NA
20-06-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.3,15.3,17,50
21-06-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.5,18.3,25,86
7/11/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.2,16.8,44,117
7/12/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.6,20.6,48,125
18-07-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.2,28.8,30,109
19-07-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.8,19.6,34,109
25-07-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,28.4,34,115
26-07-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.4,25.6,24,65
8/1/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5,18,25,73
8/2/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.8,19.6,27,86
8/8/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.2,17.8,14,54
8/9/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.4,23.2,21,119
15-08-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6,15.6,38,88
16-08-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.2,18.2,23,70
22-08-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.6,17.2,27,65
23-08-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5,19.2,26,72
29-08-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.6,15.6,32,51
30-08-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.4,19.4,35,55
9/1/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.4,15.8,33,207
9/5/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.6,17.2,38,65
9/6/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.6,24.8,23,49
9/7/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.8,22.2,19,233
9/12/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,NA,NA,NA,NA
13-09-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.6,18.6,27,114
19-09-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5,19.4,24,124
20-09-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5,19.4,NA,NA
26-09-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,21.8,40,244
27-09-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.2,24,30,75
10/3/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.6,21.4,122,274
10/4/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.6,18,92,243
10/10/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.6,15.6,106,163
10/11/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.6,19.6,88,307
17-10-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.6,20.2,197,435
18-10-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,26.4,122,339
24-10-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.2,20,178,523
25-10-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,19.2,110,305
31-10-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.4,34.6,47,147
11/1/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.8,25,52,NA
11/7/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.6,17.2,NA,NA
14-11-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.8,19.4,131,NA
15-11-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.2,20,58,NA
21-11-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.4,22,139,301
22-11-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.2,35,103,229
28-11-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,3.6,26.6,74,248
29-11-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5,22,94,272
12/5/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.8,29,105,302
12/6/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6,34.8,94,238
12/12/2007,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,10,30.4,140,261
13-12-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7,36.2,80,237
19-12-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,12.8,37,100,247
20-12-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,17,38.4,147,324
26-12-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,4.8,17,134,338
27-12-07,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,5.4,17.4,88,304
1/5/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.5,24.5,136,381
1/6/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.7,28,151,448
1/12/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.3,27.3,130,342
13-01-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.5,26.3,193,440
19-01-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5,15.8,185,509
20-01-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.8,15.8,191,443
26-01-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.5,32,122,426
27-01-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.8,35.2,183,541
2/2/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.3,33.7,114,429
2/3/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.2,24.8,112,498
2/9/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.8,40.2,123,396
2/10/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.6,24.2,145,458
16-02-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,2.5,14.8,58,206
17-02-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.5,20.2,64,194
23-02-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4,14.8,98,375
24-02-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.4,28,107,454
3/2/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.4,14,79,338
3/8/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.8,14.4,94,332
3/9/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.8,15.2,106,403
3/10/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,24.6,93,481
16-03-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.4,20.2,111,478
17-03-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.8,16,99,394
23-03-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.6,15.6,66,343
24-03-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.6,18.6,102,375
30-03-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.8,17.2,50,476
31-03-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,19.2,78,282
4/6/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5,20.5,141,345
4/7/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4,22,116,306
13-04-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.7,23.2,88,310
14-04-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
20-04-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.8,15.8,64,288
21-04-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.9,23.9,73,334
27-04-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.9,21.4,74,305
28-04-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6,18.2,60,340
5/4/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.8,21.3,53,294
5/5/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.8,13.3,73,264
5/11/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.5,14.5,58,348
5/12/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.3,12.5,63,277
18-05-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5,24,81,278
19-05-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.5,17.3,33,279
25-05-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,2.5,17.5,71,340
26-05-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.8,18.3,50,319
6/1/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,2.8,16,53,220
6/2/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3,15,43,198
6/8/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
6/9/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5,18.5,24,113
15-06-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.3,20.3,29,158
16-06-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4,27.8,25,167
22-06-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.4,21.8,28,91
23-06-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,19,26,54
29-06-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5,12.2,30,62
30-06-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,12.7,39,59
7/6/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.4,14.5,51,218
7/7/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3,14.8,34,76
13-07-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.8,30,36,217
14-07-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.4,20,42,194
20-07-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4,22.2,47,267
21-07-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.6,18.8,32,254
27-07-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.6,17.2,39,112
28-07-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.8,23,97,313
8/3/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.4,22.2,52,194
8/4/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5,19,42,84
8/10/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,8.6,17.4,36,190
8/11/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.4,16.2,30,119
17-08-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5,15.2,40,229
18-08-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.6,14.2,66,308
24-08-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7,21.8,50,113
25-08-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.8,16,40,73
31-08-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,21.6,35,95
9/8/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.4,25.8,42,196
14-09-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5,12.6,35,200
15-09-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,3.8,17.2,36,174
21-09-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.6,19.2,23,98
22-09-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.4,19.6,31,147
28-09-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6,17.8,40,207
29-09-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.8,23.8,31,205
10/5/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6,20.8,70,389
10/6/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.6,22.2,86,357
10/12/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.6,29.2,68,478
13-10-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,31.6,64,393
19-10-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.4,32.8,163,406
20-10-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7,42.8,68,307
26-10-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.2,22.8,171,462
27-10-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.4,20,99,318
11/2/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.2,21.6,39,193
11/3/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.4,21.6,78,247
17-11-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,20.8,88,332
23-11-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.4,15.6,80,365
24-11-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.2,20.2,85,229
30-11-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,NA,NA,NA,NA
12/1/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6,23.6,82,261
12/7/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.6,22,143,442
12/8/2007,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5.8,18.8,118,408
14-12-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.4,18.6,140,369
15-12-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.8,19.6,130,336
21-12-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,9.4,40.2,86,269
22-12-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.8,27,76,242
28-12-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.4,30.2,154,501
29-12-07,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.2,19.8,79,284
1/1/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.7,16.8,42,179
1/2/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,17.2,76,146
1/8/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,16.3,127,255
1/9/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,6,14.7,90,143
15-01-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5,15.5,83,157
16-01-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,16.2,75,124
22-01-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.3,13.8,38,76
23-01-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4,13.7,68,114
29-01-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,6,11,75,112
30-01-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.5,13.8,58,129
2/5/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,2.8,14.5,92,166
2/6/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.8,13,67,119
2/12/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,2.8,12.4,54,118
13-02-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4,10.3,55,209
19-02-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.2,9.6,81,193
20-02-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.3,13.8,35,81
25-02-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.6,13,86,171
27-02-07,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3.6,12.4,95,187
3/5/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3,12,67,170
3/6/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5,11.8,34,94
3/12/2007,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,3,12,86,224
