Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
12/7/2005,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,10.8,34,NA,NA
12/8/2005,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,10.5,33.3,NA,NA
14-12-05,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,14.7,20.7,NA,NA
15-12-05,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,13,20,NA,NA
21-12-05,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,7.5,19,NA,NA
22-12-05,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6,29.8,NA,NA
28-12-05,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,6.7,29,NA,NA
29-12-05,Maharashtra,Aurangabad (MS),C.A.D.A. Office,Residential and others,11.8,46.7,NA,NA
12/2/2005,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,14.8,27.5,NA,NA
12/3/2005,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,10.3,30.2,NA,NA
12/9/2005,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,14.7,22.7,NA,NA
12/10/2005,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,12.2,20.5,NA,NA
16-12-05,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.2,16.8,NA,NA
17-12-05,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,7.5,21.8,NA,NA
23-12-05,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,4.3,37.3,NA,NA
24-12-05,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,5,28,NA,NA
30-12-05,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,6.3,39,NA,NA
31-12-05,Maharashtra,Aurangabad (MS),S.B.E.S. College,Residential and others,17.5,42.5,NA,NA
12/5/2005,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,11.3,21.3,NA,NA
12/6/2005,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,11.3,21.7,NA,NA
12/12/2005,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,4.7,17.3,NA,NA
13-12-05,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,7.5,14.3,NA,NA
20-12-05,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,11.5,32,NA,NA
26-12-05,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.7,18.2,NA,NA
27-12-05,Maharashtra,Aurangabad (MS),Bibi-Ka-Maqbara,Sensitive Areas,5.8,22.8,NA,NA
1/4/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,35.8,43.2,128,355
1/7/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,33.7,40.7,423,NA
1/11/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,32.2,41.7,122,NA
14-01-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30,41.7,117,NA
18-01-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29,39.8,84,NA
25-01-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.3,37.8,124,NA
2/1/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.3,34.8,34,NA
2/4/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,32.2,46.8,346,NA
2/8/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27.3,38.7,120,NA
2/11/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,21.7,35.3,140,NA
15-02-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,32.7,42.7,111,NA
18-02-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34,50,123,NA
22-02-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.2,40.8,58,NA
25-02-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.5,46.3,68,NA
3/1/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.7,48,113,NA
3/4/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,35.7,47.7,84,NA
3/9/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.8,45.8,85,NA
15-03-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28.3,40.3,134,NA
18-03-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.3,46.2,37,NA
21-03-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,31.8,42.3,74,NA
24-03-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,37,47.7,87,NA
29-03-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.7,41.5,367,NA
4/1/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.7,42.3,335,NA
4/5/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,35.3,45.8,220,NA
4/12/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,35.5,47.2,281,NA
15-04-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.7,46.7,155,NA
20-04-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,31.8,43.3,124,NA
25-04-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,34.5,45.2,428,NA
29-04-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,33.2,46.2,492,NA
5/5/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30.1,42,60,187
5/10/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30,41.3,164,258
17-05-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29,40,195,380
20-05-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.2,40,129,201
25-05-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26.1,38.3,98,173
27-05-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27.2,39.3,224,422
31-05-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28.8,40.2,92,298
6/3/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27,38,63,148
6/7/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28.8,40.3,113,169
6/9/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.1,34.7,142,303
14-06-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26,37.4,66,189
17-06-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.6,40.1,52,147
21-06-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.6,37.4,33,85
23-06-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.4,42.3,43,164
28-06-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,23.7,36,85,165
30-06-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,23.2,34.9,238,269
7/5/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28,38.7,55,95
7/8/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27.8,38.7,32,69
7/12/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,31.9,42.5,39,103
15-07-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,21.4,32.9,111,208
19-07-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.3,36.5,118,224
22-07-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.1,35.5,124,201
26-07-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.8,34.7,78,NA
29-07-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,17.6,28.3,83,159
8/2/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.5,36,140,207
8/5/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,19.3,29.8,NA,NA
8/9/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22.3,31.8,114,195
8/11/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.4,36,60,108
17-08-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27.4,37.7,140,239
18-08-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27.6,38.5,69,246
23-08-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,20.8,32.2,70,212
24-08-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26.8,37.3,78,166
30-08-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,25.2,36.8,260,544
9/2/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26.4,36.5,60,182
9/6/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26,36.7,55,104
9/8/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22.2,31.7,48,97
13-09-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27.5,35.3,50,NA
16-09-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.5,32.7,58,106
20-09-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,21.3,31.7,71,NA
21-09-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,23.2,33,63,104
27-09-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.3,34.2,55,120
28-09-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,19.3,31.3,48,101
10/5/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.8,34.2,74,123
10/6/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.2,34.5,92,162
10/11/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,21.8,32.5,87,147
13-10-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.3,34.5,50,117
14-10-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,20,29.2,62,131
18-10-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28.8,38.3,80,190
25-10-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,19.3,28.7,106,214
26-10-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22.2,32.8,109,138
28-10-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,14.8,21.3,57,82
31-10-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,23,35,87,123
11/4/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22,32.5,74,152
11/8/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27.2,38,74,119
11/11/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22.3,32.5,128,NA
16-11-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22.5,34.2,204,271
19-11-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,27,36.3,60,141
22-11-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.7,34.2,32,80
25-11-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.3,35.2,63,104
29-11-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26,34.7,63,92
30-11-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,20,29.8,230,292
12/2/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,20,26.3,94,150
12/6/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28,38.8,94,129
12/8/2005,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,22.5,34.3,129,163
13-12-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,24.2,33.2,85,182
15-12-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,28,35.8,87,184
20-12-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,26.8,36.7,287,338
22-12-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,29.7,38.8,148,176
27-12-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,23.3,34.3,77,119
29-12-05,Maharashtra,Chandrapur,M.I.D.C.,Industrial Areas,30,38,123,194
1/3/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,27.7,35.2,79,NA
1/6/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.7,36.3,94,NA
1/10/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,38,46.3,105,NA
13-01-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,23.2,32.5,277,NA
17-01-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.5,31.7,59,NA
20-01-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,27.8,36.2,137,NA
24-01-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.3,33.8,142,NA
27-01-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22.7,30.8,83,NA
2/3/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,19.2,33.5,91,NA
2/7/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.3,26.8,167,NA
2/10/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,16.5,27.7,106,NA
14-02-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.3,23.8,142,NA
17-02-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20.3,30.5,199,NA
21-02-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13.7,23.2,172,NA
24-02-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20.8,33.2,469,NA
28-02-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,32.7,46.3,84,NA
3/3/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,31.2,43.8,48,NA
3/7/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,31.3,42.8,99,NA
3/10/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,26.5,38.5,112,NA
14-03-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.2,37.3,166,NA
17-03-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,31.7,43.3,178,NA
21-03-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,31.2,43.3,110,NA
23-03-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,31.5,42.8,61,NA
28-03-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,36.2,47.3,154,NA
31-03-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,31.3,24.2,98,NA
4/4/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,27.2,34.5,133,NA
4/7/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,29.3,38.3,244,NA
5/12/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,31.5,41.5,55,115
18-05-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,27.2,38,132,243
19-05-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,27.2,37.8,115,280
24-05-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20.2,32,142,245
30-05-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.2,35.1,117,166
6/2/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.9,27.6,59,239
16-06-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,14.9,25.3,104,218
20-06-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.6,27.6,71,121
27-06-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,14,23.9,46,106
7/1/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,14.8,23.3,27,70
7/4/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17,26.2,129,215
7/7/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,10.7,17.1,110,152
7/11/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,11.1,21.5,42,106
14-07-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,14.9,26.2,45,96
18-07-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15,24.6,155,259
21-07-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25,35.6,105,201
25-07-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.2,24.8,69,165
28-07-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13.4,23.8,234,262
8/1/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,11.4,21.2,172,223
8/8/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,27.3,38.3,43,98
8/10/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,23.3,34.8,103,191
16-08-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.5,31.7,122,244
19-08-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,26.1,38,64,154
22-08-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.5,28.5,101,243
29-08-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22.4,32.2,103,368
31-08-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.3,28,48,100
9/1/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20,31.2,52,116
9/2/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20.8,32.7,176,247
9/5/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.7,35.8,86,NA
9/9/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.7,28.5,54,101
9/12/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.8,26.8,50,95
15-09-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,16,27.5,60,112
19-09-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,14.3,27.7,53,104
22-09-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13,24.5,48,103
26-09-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,19.7,30.3,58,109
29-09-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.5,27.5,71,125
10/4/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,18.3,28.3,80,129
10/7/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20.8,30.3,42,96
10/10/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13.5,25.3,35,89
15-10-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,14.8,26.8,59,134
17-10-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13,24.2,43,104
19-10-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,18.5,28,48,113
20-10-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.2,33.5,41,82
24-10-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.5,26.5,193,293
27-10-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.8,28.8,60,101
29-10-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.7,25.5,130,160
11/7/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,15.5,25.5,54,88
11/9/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,20.5,30.5,52,98
11/10/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,14.3,24.2,150,NA
14-11-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22.8,30.3,40,84
17-11-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22.3,31.2,60,92
18-11-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.3,34.5,67,122
21-11-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21,31.7,109,160
23-11-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,17.2,26.8,79,112
24-11-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13.5,23.7,80,114
12/1/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,18.2,26.3,55,101
12/5/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,22.3,31.5,92,157
12/7/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.3,27.2,138,165
12/12/2005,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,18,29,48,101
14-12-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,24.2,34,98,149
16-12-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,25.7,33.7,125,184
19-12-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,21.3,29.3,90,146
21-12-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,23.7,32.5,154,197
28-12-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,16.7,25.8,294,348
30-12-05,Maharashtra,Chandrapur,Nagar Parishad,Residential and others,13.3,23.8,46,107
1/1/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,33.5,41,81,NA
1/5/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,28.2,36.5,67,NA
1/12/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,35.8,43.3,58,NA
15-01-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,26.2,35.8,93,NA
19-01-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,23.5,30.5,111,NA
2/5/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,14.8,23.5,54,NA
2/9/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,28.3,35.8,452,NA
16-02-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.8,27.8,114,NA
23-02-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,13.5,24.2,132,NA
3/2/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,32.5,45.7,66,NA
3/5/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,29.3,42.7,56,NA
3/11/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,28,40.8,85,NA
16-03-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,30.3,41.2,362,NA
19-03-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,27.5,39,76,NA
30-03-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,24.7,36.7,93,NA
4/2/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,26.8,39.5,194,NA
4/6/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,27,35,106,NA
4/8/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,28.8,41.8,119,NA
13-04-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,33.2,43.3,168,NA
16-04-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,37.3,49.5,346,NA
19-04-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,20,30.3,547,NA
21-04-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,22.3,32,155,NA
27-04-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,24.3,35.3,174,NA
30-04-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,27.5,39.2,129,NA
5/4/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,34.3,44,51,166
13-05-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,31.8,43,64,105
16-05-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,29.2,38,78,279
21-05-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,24.6,35.4,103,200
26-05-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,19.7,30.3,69,202
6/1/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,23,35.6,67,254
6/4/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,18.4,27.5,108,160
15-06-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.1,27.6,49,150
18-06-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,15,26.7,41,71
22-06-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,25.8,36.5,70,114
24-06-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,12.9,23.8,65,200
29-06-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,13.1,24,43,97
7/2/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,15.7,30.3,92,150
7/6/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,14.6,26.9,29,109
13-07-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,30.1,40.4,46,98
16-07-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,13.8,23.4,199,296
20-07-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,16.6,25.1,91,182
22-07-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,15,25.4,NA,352
25-07-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,15.4,26.7,NA,236
27-07-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.7,29.1,NA,NA
8/3/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,19.3,29.5,215,NA
8/11/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,21.4,31.8,73,132
8/12/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,24.9,34.9,97,162
17-08-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,23.5,32.6,83,153
18-08-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,23.7,32,78,186
24-08-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,23.9,34.4,89,183
28-08-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,21.9,31.7,92,206
31-08-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,12.4,29,87,212
9/3/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.4,33,53,100
9/8/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,18.3,28.8,52,114
9/9/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,20,30.5,58,109
14-09-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,11.3,21.5,57,107
17-09-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,15,25.2,47,NA
21-09-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.5,26.2,154,NA
23-09-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,17.5,26.7,33,76
28-09-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,14.8,26,55,133
30-09-05,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,22.2,33,54,98
10/1/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,18.8,29.2,54,126
10/6/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,12.7,24,45,95
10/7/2005,Maharashtra,Chandrapur,"SRO, Bapat Nagar",Residential and others,22.2,31.3,40,117
