Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
288,8/11/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.8,18.8,16,88
288,18-08-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,8.8,17.6,42,179.5
288,21-08-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.1,24.4,23.5,160
288,25-08-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,15.2,31,24.5,125.5
288,28-08-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,11.4,19.2,60,230
288,31-08-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.5,18.8,60.3,217
288,9/4/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9,17.1,69.7,228.7
288,9/8/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,11.4,23.9,60.5,197.5
288,9/9/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.6,27.1,45.7,168.3
288,16-09-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,8.6,17.9,19.5,99
288,18-09-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.6,16.3,31.5,150.5
288,21-09-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.2,21.8,55,223.7
288,25-09-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.8,19.9,70,237.7
288,29-09-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,11.8,31.4,66.3,219.7
288,10/2/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.1,20.2,40.3,178
288,10/6/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,7.4,15.5,44.3,190.3
288,10/9/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.5,29.5,49,195.7
288,13-10-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.4,22.8,46.7,185.3
288,16-10-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.4,26.1,74.3,251.7
288,21-10-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.1,28.5,60.7,210.3
288,22-10-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,8.7,22.5,61,215.3
288,27-10-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.3,25.4,58.3,186.3
288,11/3/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.2,25.5,81.3,240.3
288,11/6/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.4,33.8,101.3,257.3
288,11/10/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,12.1,31,71,253.3
288,17-11-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,11,31.4,83.7,259.7
288,20-11-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.1,24.3,74,232.3
288,26-11-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.8,26.4,92.3,274.7
288,27-11-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,11.9,39.6,73.3,239.7
288,30-11-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10,46.2,81,244.3
288,12/4/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.6,35.6,92,276
288,12/8/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.5,37,76.3,240
288,12/11/2004,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.7,40.5,65.3,234.3
288,15-12-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.6,36.8,66,225
288,18-12-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.6,51.4,76,255.7
288,24-12-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.6,44.7,73.7,255.7
288,25-12-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.3,45.6,61.7,238.7
288,29-12-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,9.6,47.3,54.3,216.3
288,31-12-04,Maharashtra,Nagpur,"MIDC Office,Hingna Road,Nagpur",Visveshwaraya National Institute Of Technology,Industrial Area,10.4,47.3,57.7,224.3
314,1/1/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.2,21.2,33,151
314,1/5/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12.2,21.4,58.7,204
314,1/8/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.4,18.3,72.7,235.3
314,1/12/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.9,18.5,96,261.5
314,13-01-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.6,18,98,271.7
314,19-01-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.4,17.6,79,227.3
314,22-01-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.9,17.5,47,162.3
314,27-01-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.3,20.2,61,236
314,2/4/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11.9,19.5,79,243.7
314,2/5/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11.1,19.4,54.7,196.7
314,2/9/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.3,18.7,91,258
314,2/10/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11.4,22.2,80,232
314,16-02-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.2,18.2,75.7,232.3
314,20-02-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.6,17.2,50.3,196
314,23-02-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.6,16.8,52.3,200.3
314,26-02-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.3,17.3,79.7,240
314,3/3/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.4,18.1,68,246.7
314,3/4/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.3,17.4,79,234
314,3/8/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.5,18.4,70.7,246.3
314,3/11/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.2,17.6,86.7,265.3
314,15-03-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.1,18.7,52.7,196
314,18-03-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.9,18,71,243
314,22-03-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.5,19.6,44,232
314,25-03-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.2,15.7,45.5,194
314,31-03-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.6,19.9,27.5,148.5
314,4/5/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,14.9,38.5,184
314,4/7/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.2,16.1,53,217.5
314,4/12/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.3,18.7,31.5,128.5
314,15-04-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.2,17.4,41.3,178.7
314,19-04-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.3,19,35,171.5
314,26-04-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.4,15.9,20,134
314,28-04-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.9,18.4,35.5,180
314,5/5/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",11.6,22.8,44,160
314,5/6/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.9,18.4,30,144.3
314,5/10/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.1,19.8,27,142.5
314,13-05-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.9,18.4,40,163.5
314,18-05-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",12,23.6,40,167
314,20-05-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.1,16.5,49,189
314,24-05-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.5,16.9,21.5,141.5
314,27-05-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.8,16.5,41,174.5
314,6/1/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,15.8,26,187
314,6/3/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9,16.8,45,185
314,6/8/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.7,18.1,39.5,148.5
314,6/10/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.3,17.6,24.5,115
314,15-06-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",7.6,16.1,20.5,120
314,17-06-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",7.1,16.6,49.5,203
314,21-06-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.2,15.3,30,183.5
314,23-06-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",7.8,18,22.5,132.5
314,7/1/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.1,16.3,21,117
314,7/5/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",5.1,9.6,23.5,129.5
314,7/8/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.5,18.1,28.5,130.5
314,7/12/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",6.6,11.8,22.5,116
314,19-07-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.5,13.8,18.5,105
314,22-07-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",7.6,12.7,31.5,143
314,26-07-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",6.7,12,26.5,118.5
314,29-07-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",5,10.3,12,84
314,8/2/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8,13.4,35,148
314,8/5/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",9.6,15.3,20,112
314,8/12/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",7,11.7,26,120
314,13-08-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",7.6,18.6,20.5,111
314,16-08-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",7.2,14.3,46,180
314,19-08-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10,17.2,27,168
314,23-08-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",7.8,16.9,36,191
314,26-08-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.7,16.7,36,154.5
314,30-08-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.2,21.7,57.5,229
314,9/2/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.7,13.8,50.5,184
314,9/6/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",13,21.2,55,173
314,9/7/2004,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.8,21,27,130
314,13-09-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",8.8,15.2,38.5,164
314,14-09-04,Maharashtra,Nagpur,"Govt.Polytechnic College,Nagpur.",Visveshwaraya National Institute Of Technology,"Residential, Rural and other Areas",10.2,20.6,48,199
